Date,Temp,Rain
2018-12-21,4.9,0.0
2018-12-22,7.0,2.8
2018-12-23,7.2,6.1
2018-12-24,5.7,0.25
2018-12-25,5.3,0.76
2018-12-26,5.4,2.0
2018-12-27,4.2,0.25
2018-12-28,6.5,8.9
2018-12-29,9.2,12.9
2018-12-30,6.1,0.0
2018-12-31,3.2,0.0
2019-01-01,3.8,0.0
2019-01-02,4.7,11.2
2019-01-03,8.3,41.1
2019-01-04,8.7,1.0
2019-01-05,7.8,0.0
2019-01-06,5.6,3.8
2019-01-07,4.7,0.0
2019-01-08,5.3,0.25
2019-01-09,8.6,0.25
2019-01-10,9.6,1.3
2019-01-11,9.2,0.0
2019-01-12,8.0,0.0
2019-01-13,6.5,0.0
2019-01-14,5.5,0.25
2019-01-15,5.2,0.0
2019-01-16,5.5,0.25
2019-01-17,8.1,4.6
2019-01-18,8.4,2.3
2019-01-19,8.4,1.5
2019-01-20,8.4,1.5
2019-01-21,3.9,0.51
2019-01-22,6.6,21.1
2019-01-23,7.7,2.5
2019-01-24,7.1,0.0
2019-01-25,6.8,0.0
2019-01-26,6.5,0.0
2019-01-27,6.1,0.0
2019-01-28,6.0,0.0
2019-01-29,5.2,0.0
2019-01-30,4.9,0.0
2019-01-31,6.6,0.76
2019-02-01,7.6,3.3
2019-02-02,6.1,0.0
2019-02-03,0.6,0.76
2019-02-04,-2.8,0.0
2019-02-05,-2.2,0.0
2019-02-06,-1.1,0.0
2019-02-07,0.7,0.0
2019-02-08,0.2,0.76
2019-02-09,-1.3,0.25
2019-02-10,-1.3,0.0
2019-02-11,-1.9,0.0
2019-02-12,-0.1,1.3
2019-02-13,0.4,6.6
2019-02-14,0.7,2.0
2019-02-15,3.2,0.76
2019-02-16,3.3,0.25
2019-02-17,3.8,0.0
2019-02-18,3.2,0.25
2019-02-19,3.8,1.0
2019-02-20,2.9,0.25
2019-02-21,3.6,0.0
2019-02-22,4.9,3.0
2019-02-23,4.8,2.3
2019-02-24,4.6,1.0
2019-02-25,2.4,0.0
2019-02-26,1.7,0.0
2019-02-27,3.6,0.0
2019-02-28,2.9,0.0
2019-03-01,3.2,0.0
2019-03-02,3.7,0.0
2019-03-03,3.2,0.0
2019-03-04,2.6,0.0
2019-03-05,2.6,0.0
2019-03-06,2.2,0.0
2019-03-07,4.6,0.0
2019-03-08,2.2,0.25
2019-03-09,3.1,0.0
2019-03-10,3.5,0.0
2019-03-11,4.0,8.1
2019-03-12,5.5,3.0
2019-03-13,6.1,0.25
2019-03-14,7.1,0.25
2019-03-15,8.4,0.25
2019-03-16,8.8,0.0
2019-03-17,9.2,0.0
2019-03-18,12.1,0.0
2019-03-19,14.2,0.0
2019-03-20,15.2,0.0
2019-03-21,10.8,0.0
2019-03-22,10.6,0.0
2019-03-23,10.3,0.0
2019-03-24,7.6,0.0
2019-03-25,8.2,2.3
2019-03-26,9.4,1.3
2019-03-27,9.7,0.0
2019-03-28,11.0,0.0
2019-03-29,8.9,0.0
2019-03-30,9.0,0.0
2019-03-31,9.8,0.0
2019-04-01,11.8,0.0
2019-04-02,13.3,0.25
2019-04-03,11.2,2.0
2019-04-04,11.9,0.0
2019-04-05,11.1,0.25
2019-04-06,9.5,0.0
2019-04-07,10.0,0.25
2019-04-08,8.4,5.8
2019-04-09,10.0,2.0
2019-04-10,9.4,1.3
2019-04-11,9.0,3.6
2019-04-12,9.9,0.0
2019-04-13,8.6,5.6
2019-04-14,7.6,0.0
2019-04-15,8.7,0.0
2019-04-16,8.9,0.0
2019-04-17,11.9,0.0
2019-04-18,10.9,8.9
2019-04-19,12.2,0.51
2019-04-20,10.9,0.0
2019-04-21,11.1,0.0
2019-04-22,9.6,2.8
2019-04-23,11.7,0.0
2019-04-24,10.6,0.0
2019-04-25,10.0,0.0
2019-04-26,10.2,0.0
2019-04-27,9.4,1.0
2019-04-28,9.9,0.0
2019-04-29,11.1,0.0
2019-04-30,12.1,0.0
2019-05-01,12.5,0.0
2019-05-02,12.0,0.0
2019-05-03,11.0,0.0
2019-05-04,12.2,0.0
2019-05-05,13.1,0.0
2019-05-06,13.4,0.0
2019-05-07,14.3,0.0
2019-05-08,14.1,0.0
2019-05-09,17.7,0.0
2019-05-10,18.1,0.0
2019-05-11,15.2,0.0
2019-05-12,12.2,0.0
2019-05-13,11.6,0.0
2019-05-14,12.1,1.8
2019-05-15,13.8,1.0
2019-05-16,14.3,0.0
2019-05-17,13.4,0.0
2019-05-18,14.4,0.0
2019-05-19,15.4,0.0
2019-05-20,11.6,8.4
2019-05-21,13.0,0.76
2019-05-22,15.3,0.0
2019-05-23,16.4,0.0
2019-05-24,13.6,0.0
2019-05-25,11.5,14.0
2019-05-26,13.9,0.25
2019-05-27,17.0,0.0
2019-05-28,13.6,0.0
2019-05-29,13.7,0.0
2019-05-30,14.6,0.0
2019-05-31,15.8,0.0
2019-06-01,16.6,0.0
2019-06-02,15.0,0.0
2019-06-03,14.9,0.0
2019-06-04,14.7,0.0
2019-06-05,13.0,0.0
2019-06-06,12.5,0.0
2019-06-07,13.1,0.25
2019-06-08,14.9,0.0
2019-06-09,14.0,0.0
2019-06-10,14.7,0.0
2019-06-11,19.5,0.0
2019-06-12,21.2,0.0
2019-06-13,18.3,0.0
2019-06-14,15.5,0.0
2019-06-15,15.5,0.0
2019-06-16,16.2,0.0
2019-06-17,17.8,0.0
2019-06-18,15.8,0.0
2019-06-19,14.2,0.0
2019-06-20,14.9,0.0
2019-06-21,15.2,0.0
2019-06-22,15.4,0.0
2019-06-23,14.6,0.0
2019-06-24,15.4,0.0
2019-06-25,16.0,0.0
2019-06-26,15.8,0.0
2019-06-27,14.8,10.4
2019-06-28,14.9,0.0
2019-06-29,16.4,0.0
2019-06-30,17.3,0.0
2019-07-01,17.7,0.0
2019-07-02,15.0,8.1
2019-07-03,15.7,0.0
2019-07-04,16.5,0.0
2019-07-05,14.5,0.0
2019-07-06,16.4,0.0
2019-07-07,14.5,0.76
2019-07-08,15.7,0.0
2019-07-09,15.7,3.0
2019-07-10,15.2,3.3
2019-07-11,16.7,1.5
2019-07-12,16.5,0.0
2019-07-13,18.5,0.0
2019-07-14,16.7,0.0
2019-07-15,16.7,0.0
2019-07-16,17.6,0.0
2019-07-17,16.3,2.8
2019-07-18,16.9,0.0
2019-07-19,15.7,0.0
2019-07-20,16.8,0.0
2019-07-21,17.8,0.0
2019-07-22,18.8,0.0
2019-07-23,17.9,0.0
2019-07-24,17.8,0.0
2019-07-25,17.3,0.0
2019-07-26,19.6,0.0
2019-07-27,20.0,0.0
2019-07-28,17.7,0.0
2019-07-29,17.5,0.0
2019-07-30,17.9,0.0
2019-07-31,18.2,0.0
2019-08-01,18.3,1.3
2019-08-02,19.5,4.1
2019-08-03,17.2,0.0
2019-08-04,18.8,0.0
2019-08-05,18.7,0.0
2019-08-06,18.1,0.0
2019-08-07,18.3,0.0
2019-08-08,17.1,0.0
2019-08-09,16.9,0.0
2019-08-10,15.6,1.0
2019-08-11,17.0,0.25
2019-08-12,18.2,0.2
2019-08-13,18.5,0.0
2019-08-14,18.7,0.0
2019-08-15,17.8,0.0
2019-08-16,17.0,0.0
2019-08-17,17.2,0.0
2019-08-18,17.0,0.0
2019-08-19,16.4,0.0
2019-08-20,16.5,0.0
2019-08-21,15.6,3.6
2019-08-22,16.4,0.0
2019-08-23,14.7,1.8
2019-08-24,16.6,1.8
2019-08-25,16.3,1.0
2019-08-26,16.6,0.0
2019-08-27,18.7,0.0
2019-08-28,20.0,0.0
2019-08-29,17.0,0.2
2019-08-30,17.2,0.5
